Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
811132.486156;20.003239676348297;-418.6994533253908;419.1770053480159;20.003239676348297;-418.6994533253908;-87.26479117414398
828127.001724;20.615482560156824;-408.7836531637814;409.30315563786564;20.615482560156824;-408.7836531637814;-87.11294644768135
845477.579421;21.485584556885875;-399.03417571855977;399.6121916748056;21.485584556885875;-399.03417571855977;-86.91794388586621
863191.679314;22.505126202159023;-389.44010865611006;390.0898344426036;22.505126202159023;-389.44010865611006;-86.69264614077116
881276.917772;24.137384843903522;-380.15818972106257;380.923696505085;24.137384843903522;-380.15818972106257;-86.36699568231094
899741.070737;25.67162439494339;-371.07800204757007;371.96493907718167;25.67162439494339;-371.07800204757007;-86.04251429082733
918592.077071;27.425902031059557;-362.20580517802813;363.2426536172217;27.425902031059557;-362.20580517802813;-85.6698772421727
937838.041967;29.65919786121189;-353.78652142900523;355.0275633843188;29.65919786121189;-353.78652142900523;-85.20789397622332
957487.240436;32.00288786472805;-345.7598492699899;347.23775457010504;32.00288786472805;-345.7598492699899;-84.71187611920662
977548.120861;34.691034573600355;-338.2095528416142;339.9840724403297;34.691034573600355;-338.2095528416142;-84.14350438234305
998029.308636;37.7988997075358;-331.40579496985936;333.55442997913366;37.7988997075358;-331.40579496985936;-83.49317683867716
1018939.609866;41.184874776876875;-325.4035413745725;327.99947964821547;41.184874776876875;-325.4035413745725;-82.78668190946293
1040288.015162;44.20679831318757;-320.3301442794998;323.3661119400547;44.20679831318757;-320.3301442794998;-82.14259170657999
1062083.7035;47.366568771353776;-316.33757668535037;319.8641184320794;47.366568771353776;-316.33757668535037;-81.48412645022783
1084336.046172;49.48025924496419;-313.2552126761082;317.13896689574847;49.48025924496419;-313.2552126761082;-81.02399884632115
1107054.610812;51.27436275230871;-311.1834924413513;315.3794955980048;51.27436275230871;-311.1834924413513;-80.64332606732229
